Source	Target	Target_Uniprot	f	Type	Source_idx	Target_idx
Q9UHD2	Q8NHV4_S397	Q8NHV4	-1.3092651059099207	KS	102	20228
Q02750	Q8NHZ8_S42	Q8NHZ8	1.8558318782283951	KS	7	20231
P78527	Q8NI08_T210	Q8NI08	-1.284258259764755	KS	166	20237
Q13555	Q8NI27_S1222	Q8NI27	1.057559356425541	KS	4	20240
P25098	Q8NI27_S1364	Q8NI27	-1.491142377394322	KS	298	20242
Q9H2G2	Q8NI27_S1514	Q8NI27	-1.1465020543477582	KS	216	20248
Q96SB4	Q8NI27_T1285	Q8NI27	-1.0060495911916316	KS	260	20252
Q13535	Q8NI27_T1288	Q8NI27	-1.3688492178348302	KS	168	20253
Q9NSY1	Q8NI27_T1443	Q8NI27	-1.7165183393730672	KS	0	20257
Q9HCP0	Q8NI35_S645	Q8NI35	1.6634100714698796	KS	130	20267
Q8TD19	Q8NI35_S836	Q8NI35	1.0489353929621252	KS	164	20268
Q13315	Q8TAD8_S396	Q8TAD8	1.3527021692525008	KS	12	20283
P50750	Q8TAD8_S54	Q8TAD8	-4.129571243851318	KS	30	20286
Q96QT4	Q8TAD8_S58	Q8TAD8	-1.0299319761952723	KS	198	20287
Q8TDX7	Q8TAF3_T343	Q8TAF3	1.394678444291097	KS	276	20293
O94804	Q8TAP9_S63	Q8TAP9	1.4983270932106674	KS	263	20304
P51956	Q8TAP9_S66	Q8TAP9	-1.7162956011531565	KS	44	20305
Q96SB4	Q8TAP9_T120	Q8TAP9	1.2309703517438582	KS	260	20307
P45984	Q8TAQ2_S283	Q8TAQ2	-2.140735639544843	KS	34	20309
P41279	Q8TAQ2_S399	Q8TAQ2	1.2755043330787093	KS	79	20317
O14874	Q8TAQ2_T376	Q8TAQ2	1.580556294265854	KS	122	20326
P48729	Q8TBA6_S204	Q8TBA6	-1.1661825033425686	KS	213	20343
P06493	Q8TBA6_T212	Q8TBA6	-1.4556313420153495	KS	19	20344
P42345	Q8TBA6_T214	Q8TBA6	-1.962726211484636	KS	71	20345
O43683	Q8TBB5_S407	Q8TBB5	1.389875688476879	KS	64	20346
Q9Y2H1	Q8TBB5_S413	Q8TBB5	2.037452730884045	KS	126	20347
P25098	Q8TBB5_S418	Q8TBB5	-1.1642630058320569	KS	298	20348
P45984	Q8TBB5_S424	Q8TBB5	1.119096531703697	KS	34	20349
Q9NSY1	Q8TBB5_T403	Q8TBB5	2.576579276325374	KS	0	20350
Q00536	Q8TBC3_S649	Q8TBC3	-1.9714347715369485	KS	33	20352
P04049	Q8TBF4_S166	Q8TBF4	2.8794698864184465	KS	234	20360
P48729	Q8TBF4_S168	Q8TBF4	2.0842961271421654	KS	213	20361
Q15418	Q8TBM8_S67	Q8TBM8	-1.3642448282732769	KS	220	20362
Q14012	Q8TBZ3_S357	Q8TBZ3	-1.784778475421291	KS	248	20368
Q9Y243	Q8TBZ3_T358	Q8TBZ3	-3.887337383268717	KS	288	20373
P49760	Q8TC76_S173	Q8TC76	1.9749677921798128	KS	158	20382
P25098	Q8TCJ2_S499	Q8TCJ2	-1.5666509008782403	KS	298	20391
Q16539	Q8TCY9_S3	Q8TCY9	1.793055943661093	KS	24	20396
P49840	Q8TD16_S568	Q8TD16	2.201637005903544	KS	186	20399
P49760	Q8TD16_T319	Q8TD16	-1.9719237477552607	KS	158	20402
Q96PY6	Q8TD16_T567	Q8TD16	2.0479720787140856	KS	60	20403
Q13523	Q8TD16_T573	Q8TD16	1.528858928340135	KS	28	20404
Q9BZL6	Q8TD26_S1839	Q8TD26	1.505590234781165	KS	179	20405
Q13873	Q8TDB6_S535	Q8TDB6	1.36069192483453	KS	137	20420
P49674	Q8TDD1_S71	Q8TDD1	2.3421893828863354	KS	48	20426
P48729	Q8TDD1_S75	Q8TDD1	1.514649330555244	KS	213	20427
Q9UHD2	Q8TDD1_T67	Q8TDD1	2.2545062808125955	KS	102	20430
Q96RG2	Q8TDD1_T70	Q8TDD1	1.150195546745083	KS	125	20431
P53350	Q8TDD1_T74	Q8TDD1	1.4966814330738334	KS	140	20432
P48730	Q8TDD1_T81	Q8TDD1	2.877943185424634	KS	215	20433
Q9NSY1	Q8TDM6_S1142	Q8TDM6	-1.2953431789530023	KS	0	20438
Q13535	Q8TDM6_S1208	Q8TDM6	-1.87733561658354	KS	168	20441
Q96GX5	Q8TDM6_S295	Q8TDM6	-1.0778705663738162	KS	65	20449
Q7KZI7	Q8TDR0_S476	Q8TDR0	1.5370230503507756	KS	169	20461
P27361	Q8TDR0_S557	Q8TDR0	-1.0635454118290149	KS	35	20462
P50750	Q8TDY2_S653	Q8TDY2	1.3911157732433317	KS	30	20468
P50750	Q8TE67_S205	Q8TE67	1.5201982519066473	KS	30	20474
Q96PY6	Q8TE67_S229	Q8TE67	-3.1170404284450584	KS	60	20475
P51812	Q8TE67_S230	Q8TE67	-1.4563438651022995	KS	218	20476
Q99986	Q8TE67_S441	Q8TE67	1.1782772880294008	KS	121	20480
O14757	Q8TE68_S545	Q8TE68	1.5840918846326062	KS	10	20490
Q9UKI8	Q8TE68_S583	Q8TE68	1.0822048970092766	KS	136	20494
O76039	Q8TE77_S13	Q8TE77	-1.6268529791600237	KS	225	20503
Q15139	Q8TE77_S649	Q8TE77	-1.2513196250991392	KS	88	20508
Q9NZJ5	Q8TE77_S7	Q8TE77	-1.8187120001850765	KS	138	20510
Q99683	Q8TE77_T5	Q8TE77	-1.434732019420231	KS	62	20517
Q13523	Q8TE77_T79	Q8TE77	-1.0750505238395895	KS	28	20518
P48730	Q8TEA8_S194	Q8TEA8	-2.3073996536313324	KS	215	20519
Q8TDX7	Q8TEA8_S196	Q8TEA8	-1.511715776328966	KS	276	20520
Q92630	Q8TEC5_S649	Q8TEC5	1.0531135752226497	KS	232	20525
P78362	Q8TED9_S315	Q8TED9	1.4390211908237696	KS	261	20526
Q9H0K1	Q8TED9_S604	Q8TED9	1.2165919649128707	KS	99	20529
Q13464	Q8TED9_S747	Q8TED9	-1.0289328995682503	KS	301	20531
Q07002	Q8TEK3_S902	Q8TEK3	-1.3979289460156998	KS	51	20548
P28482	Q8TEP8_S1755	Q8TEP8	1.4243226803398272	KS	22	20550
P33981	Q8TEQ6_S770	Q8TEQ6	1.9088011466524064	KS	135	20557
O96017	Q8TER5_S1084	Q8TER5	-1.035718947321529	KS	100	20561
P37173	Q8TER5_S1474	Q8TER5	-1.3487341220226057	KS	134	20563
Q9NYV4	Q8TER5_T1492	Q8TER5	1.5178848647429692	KS	74	20568
Q9BZL6	Q8TEU7_S1070	Q8TEU7	1.2859301969551495	KS	179	20571
P25098	Q8TEU7_S1590	Q8TEU7	2.5287782141852877	KS	298	20578
Q13535	Q8TEV9_S489	Q8TEV9	2.447623882532099	KS	168	20581
Q16584	Q8TEW0_S1337	Q8TEW0	-1.5876667557090656	KS	118	20589
Q9UEE5	Q8TEW0_S386	Q8TEW0	2.58725846142972	KS	150	20599
P06493	Q8TEW0_S692	Q8TEW0	-1.5796663976667382	KS	19	20600
Q9Y6M4	Q8TEW0_S730	Q8TEW0	1.3132994939508915	KS	14	20606
Q96S44	Q8TEW0_S801	Q8TEW0	1.934697866368504	KS	77	20607
Q13315	Q8TEW0_S809	Q8TEW0	1.8899202898122451	KS	12	20608
P49841	Q8TEW0_S887	Q8TEW0	2.52308333063858	KS	185	20616
P41279	Q8TEW0_S973	Q8TEW0	1.99615407214295	KS	79	20622
P45984	Q8TEW0_T579	Q8TEW0	2.867716394022148	KS	34	20627
Q9UHD2	Q8TEW0_T947	Q8TEW0	1.1359043293246671	KS	102	20628
Q96L34	Q8TEW8_S710	Q8TEW8	1.8721575353560704	KS	87	20634
P49841	Q8TEW8_S744	Q8TEW8	1.1702612570451176	KS	185	20635
Q16513	Q8TF01_S204	Q8TF01	-1.3578338311205511	KS	250	20638
Q96RG2	Q8TF01_S290	Q8TF01	-2.027251353488321	KS	125	20641
P51812	Q8TF30_S775	Q8TF30	-1.277706322599219	KS	218	20654
P15056	Q8TF40_S948	Q8TF40	-1.088749348424532	KS	235	20658
P04049	Q8TF47_S539	Q8TF47	1.5006281497332896	KS	234	20664
Q13315	Q8TF68_S214	Q8TF68	1.1131172126617113	KS	12	20667
Q86UE8	Q8TF72_S1219	Q8TF72	1.1895048890517064	KS	76	20676
Q13131	Q8TF72_S1221	Q8TF72	1.6278912977850784	KS	195	20677
Q9Y4K4	Q8TF72_S1462	Q8TF72	-2.567353849486132	KS	107	20684
Q6ZN16	Q8TF72_S1465	Q8TF72	1.0349072969983997	KS	84	20685
Q96SB4	Q8TF72_S1656	Q8TF72	-1.3600239894236257	KS	260	20687
Q13131	Q8TF72_S242	Q8TF72	-2.017253760760159	KS	195	20690
Q9P289	Q8TF72_S755	Q8TF72	1.0190148631258715	KS	183	20703
P23443	Q8TF72_S816	Q8TF72	-1.0233489105673712	KS	223	20704
P28482	Q8TF72_T1474	Q8TF72	-1.2242020262972169	KS	22	20714
O14874	Q8TF72_T684	Q8TF72	1.1260179073168537	KS	122	20716
Q16539	Q8WTW3_S7	Q8WTW3	-1.2828099561011186	KS	24	20733
P33981	Q8WU17_T663	Q8WU17	1.3061727836334995	KS	135	20734
P78527	Q8WU79_S240	Q8WU79	1.3680384299854855	KS	166	20748
O14874	Q8WU90_S351	Q8WU90	2.1786128904965114	KS	122	20750
P49840	Q8WU90_S381	Q8WU90	1.70486997999652	KS	186	20753
P78362	Q8WUA2_S178	Q8WUA2	1.309942477901913	KS	261	20754
Q13188	Q8WUA2_S188	Q8WUA2	1.6302757579748324	KS	148	20755
Q6IQ55	Q8WUA2_T159	Q8WUA2	1.5909780924789685	KS	57	20756
P25098	Q8WUA2_T182	Q8WUA2	1.565485880284136	KS	298	20757
Q9Y572	Q8WUA4_S136	Q8WUA4	1.0023573956490583	KS	91	20759
Q9NSY1	Q8WUA4_S765	Q8WUA4	2.1658009285390385	KS	0	20763
Q13873	Q8WUA4_S772	Q8WUA4	2.5770375043914964	KS	137	20764
Q9Y2H1	Q8WUA4_S776	Q8WUA4	1.3324791968824048	KS	126	20765
Q92630	Q8WUA4_S901	Q8WUA4	1.4550140901723108	KS	232	20767
P45984	Q8WUA7_T51	Q8WUA7	1.0746256938308996	KS	34	20784
Q13153	Q8WUF5_S291	Q8WUF5	2.5126666084250004	KS	275	20806
P48730	Q8WUF5_S567	Q8WUF5	1.1021976233155897	KS	215	20815
Q14680	Q8WUF5_S72	Q8WUF5	-1.8216783738816675	KS	89	20818
Q9NYV4	Q8WUF5_T123	Q8WUF5	1.0632321745899986	KS	74	20822
Q13873	Q8WUF8_S220	Q8WUF8	1.142685643522919	KS	137	20827
Q13464	Q8WUM0_S57	Q8WUM0	-5.178870566359061	KS	301	20844
P51956	Q8WUM0_S59	Q8WUM0	-1.1358243113756146	KS	44	20845
Q16539	Q8WUM0_T10	Q8WUM0	2.3154868851705093	KS	24	20847
P49840	Q8WUM9_S269	Q8WUM9	1.423880041035753	KS	186	20849
P50750	Q8WUQ7_S73	Q8WUQ7	2.073089407268471	KS	30	20858
P49760	Q8WV28_S197	Q8WV28	1.47790470987864	KS	158	20875
Q05655	Q8WV41_S177	Q8WV41	-2.9081638884600203	KS	283	20879
P78362	Q8WV99_S173	Q8WV99	1.2827837929157866	KS	261	20880
Q99986	Q8WV99_S175	Q8WV99	1.2718625057626325	KS	121	20881
Q96QT4	Q8WV99_T172	Q8WV99	-1.308798307311216	KS	198	20883
Q96RG2	Q8WVC0_S162	Q8WVC0	-2.346305646399566	KS	125	20890
O14976	Q8WVC0_S212	Q8WVC0	2.388185785030389	KS	1	20895
Q13555	Q8WVC0_S238	Q8WVC0	2.418865788937568	KS	4	20896
Q13315	Q8WVC0_S279	Q8WVC0	2.810833798297047	KS	12	20897
O95747	Q8WVC0_S637	Q8WVC0	2.041080783992536	KS	146	20899
Q96RG2	Q8WVC0_T188	Q8WVC0	1.3605490985953033	KS	125	20903
Q15831	Q8WVJ2_S2	Q8WVJ2	2.062741021540264	KS	52	20906
Q8TDX7	Q8WVK7_S101	Q8WVK7	1.1251605141241612	KS	276	20907
Q96Q15	Q8WVK7_T104	Q8WVK7	1.3032086155578018	KS	2	20908
O94804	Q8WVR3_S519	Q8WVR3	-1.0705439916388233	KS	263	20913
Q9NQU5	Q8WVV4_S104	Q8WVV4	-2.0994477355137686	KS	194	20922
O95382	Q8WVV4_S539	Q8WVV4	1.847184330140566	KS	55	20925
P53350	Q8WVV9_S35	Q8WVV9	1.3365316907609408	KS	140	20938
Q13546	Q8WVV9_S59	Q8WVV9	-1.1450863537587193	KS	54	20939
Q9HBH9	Q8WW12_S108	Q8WW12	2.267606037983871	KS	274	20944
P25098	Q8WW12_S119	Q8WW12	2.074438784334568	KS	298	20945
Q9H4A3	Q8WW12_T106	Q8WW12	1.9312335403643777	KS	208	20950
P17252	Q8WW12_T66	Q8WW12	2.171693502478167	KS	245	20953
Q13131	Q8WWI1_S1510	Q8WWI1	-1.434254913008715	KS	195	20975
Q15418	Q8WWI1_S1563	Q8WWI1	-1.2800755282585996	KS	220	20977
Q8IU85	Q8WWI1_S246	Q8WWI1	1.326246175303659	KS	239	20984
Q15418	Q8WWI1_S805	Q8WWI1	1.2453632971586457	KS	220	20991
Q9Y572	Q8WWI1_T858	Q8WWI1	-1.810959449413552	KS	91	21019
Q9Y6M4	Q8WWK9_S534	Q8WWK9	2.081088450483767	KS	14	21027
Q8IVH8	Q8WWL2_S371	Q8WWL2	1.0267501275585662	KS	111	21029
Q16566	Q8WWN8_S1337	Q8WWN8	-2.5813007777910446	KS	207	21076
P19525	Q8WWQ0_S1508	Q8WWQ0	-4.52479800755917	KS	258	21085
Q9Y572	Q8WWQ0_T1475	Q8WWQ0	1.470633212833098	KS	91	21093
P78362	Q8WWY3_S445	Q8WWY3	1.6896366250312802	KS	261	21099
P05129	Q8WX93_S1116	Q8WX93	2.288809925849135	KS	287	21108
Q9Y2H1	Q8WX93_S1118	Q8WX93	-2.063939867853948	KS	126	21109
P27361	Q8WX93_S763	Q8WX93	-2.246109254463798	KS	35	21111
Q14004	Q8WX93_S766	Q8WX93	-1.3250635546818028	KS	72	21112
Q13555	Q8WX93_T900	Q8WX93	2.0101362506013363	KS	4	21117
Q13557	Q8WXE0_S720	Q8WXE0	1.1489309397730665	KS	191	21135
Q13177	Q8WXE0_S877	Q8WXE0	-4.179494587032512	KS	204	21138
P23443	Q8WXE0_S878	Q8WXE0	-2.2385369820311904	KS	223	21139
O14976	Q8WXE0_S880	Q8WXE0	-3.002789686093502	KS	1	21140
Q13523	Q8WXF1_T483	Q8WXF1	1.6501937723691995	KS	28	21148
P28482	Q8WXG1_T71	Q8WXG1	1.801255445540164	KS	22	21151
Q96Q15	Q8WXG6_S1239	Q8WXG6	1.3049012267575062	KS	2	21152
P24723	Q8WXG6_S813	Q8WXG6	1.069991652682889	KS	181	21156
P51812	Q8WXG6_S818	Q8WXG6	1.2255908827260755	KS	218	21157
P25098	Q8WXG6_S824	Q8WXG6	2.4146053653611315	KS	298	21159
Q9NRH2	Q8WXH0_S4108	Q8WXH0	1.3438380221684785	KS	96	21165
O75385	Q8WXH0_S4110	Q8WXH0	1.4878520886758562	KS	56	21166
Q96GX5	Q8WXH0_S4159	Q8WXH0	-1.0473010049072684	KS	65	21171
P15056	Q8WXH0_S6361	Q8WXH0	-1.269085948395933	KS	235	21175
P48729	Q8WXH0_S6389	Q8WXH0	-1.7605989593861526	KS	213	21177
Q9HCP0	Q8WXH0_S6461	Q8WXH0	1.2677468172677422	KS	130	21180
Q9Y6M4	Q8WXH0_T6365	Q8WXH0	1.2086641833831848	KS	14	21185
P49759	Q8WXI9_S334	Q8WXI9	-2.53796129262928	KS	144	21192
O43353	Q8WY36_S367	Q8WY36	1.5923601488481296	KS	203	21205
Q9Y2H1	Q8WY36_S649	Q8WY36	1.1117588056822658	KS	126	21206
P50613	Q8WY36_S704	Q8WY36	-1.4623893365316007	KS	26	21207
Q96KB5	Q8WYH8_S123	Q8WYH8	1.107519055879969	KS	63	21219
P48730	Q8WYK2_S151	Q8WYK2	3.046254420693808	KS	215	21222
P49840	Q8WYK2_T148	Q8WYK2	2.583716343229222	KS	186	21223
Q9NYL2	Q8WYL5_S894	Q8WYL5	1.459208874507434	KS	117	21227
P15056	Q8WYL5_S940	Q8WYL5	-1.5993292517717652	KS	235	21235
Q16512	Q8WYL5_S978	Q8WYL5	-8.609389269710524	KS	90	21236
Q16512	Q8WYP3_S366	Q8WYP3	-1.7459856682110164	KS	90	21237
P49760	Q8WYP5_S1218	Q8WYP5	-1.179047189401338	KS	158	21243
Q13873	Q8WYP5_T2069	Q8WYP5	1.7974652355063352	KS	137	21267
P48729	Q8WYQ5_S275	Q8WYQ5	1.7209784857858017	KS	213	21268
P27361	Q8WYQ5_S8	Q8WYQ5	1.156128047577635	KS	35	21273
Q9Y2U5	Q8WYQ5_T279	Q8WYQ5	2.093139133541701	KS	165	21276
Q6XUX3	Q8WYQ5_T3	Q8WYQ5	1.109264516250649	KS	277	21277
Q13315	Q8WZ64_T1639	Q8WZ64	1.178125235426965	KS	12	21281
Q02750	Q8WZ73_S242	Q8WZ73	1.2101086000722194	KS	7	21283
Q02750	Q8WZ73_T245	Q8WZ73	1.7220024975381936	KS	7	21286
Q96RG2	Q92504_S276	Q92504	2.316466994076512	KS	125	21296
Q9Y572	Q92508_T146	Q92508	-7.153522132360276	KS	91	21303
Q13315	Q92522_S2	Q92522	1.0952158797324607	KS	12	21308
Q9NRM7	Q92529_S78	Q92529	-6.3091366751251154	KS	131	21311
Q9NRM7	Q92538_S1318	Q92538	-1.6098456135958903	KS	131	21315
P48729	Q92538_S362	Q92538	1.6958181290327392	KS	213	21318
Q13523	Q92545_S1870	Q92545	1.7225668811337531	KS	28	21331
P49759	Q92560_S369	Q92560	1.0893761102870645	KS	144	21340
Q13523	Q92560_S583	Q92560	-2.364318186998709	KS	28	21347
Q9UKI8	Q92563_T86	Q92563	1.6057967163735984	KS	136	21353
Q15139	Q92574_S1100	Q92574	1.5079710818060017	KS	88	21357
O14757	Q92575_T489	Q92575	1.8927991606821308	KS	10	21360
O15530	Q92597_S364	Q92597	-2.4385747087614345	KS	251	21391
Q00537	Q92598_S809	Q92598	-4.49952041803126	KS	73	21403
P49137	Q92613_S548	Q92613	1.1375063285218	KS	197	21453
P27361	Q92613_S85	Q92613	1.1222458483947495	KS	35	21459
Q8TF76	Q92614_S145	Q92614	1.2677226486485296	KS	242	21470
Q9NZJ5	Q92614_S154	Q92614	2.306575094161934	KS	138	21473
Q96S44	Q92614_S157	Q92614	1.3080644146244804	KS	77	21474
P25098	Q92614_S1974	Q92614	1.5924221530097995	KS	298	21479
Q15831	Q92614_S1998	Q92614	1.2612593367764775	KS	52	21480
Q96RG2	Q92614_S2020	Q92614	-3.700905509671664	KS	125	21483
O95747	Q92614_S2031	Q92614	1.355025892837169	KS	146	21484
O43353	Q92614_T1008	Q92614	-3.4429104556293906	KS	203	21502
Q9Y6M4	Q92614_T155	Q92614	1.872372977534079	KS	14	21505
P51956	Q92614_T99	Q92614	-1.1316765271060234	KS	44	21510
Q96SB4	Q92615_S424	Q92615	1.1284562988503453	KS	260	21511
Q13523	Q92615_S434	Q92615	3.62402822816842	KS	28	21512
Q96S44	Q92615_S593	Q92615	2.7301765180078448	KS	77	21520
Q96SB4	Q92615_S599	Q92615	-2.881247733022356	KS	260	21521
Q9NZJ5	Q92615_S731	Q92615	2.864029050197411	KS	138	21528
P42345	Q92615_T732	Q92615	2.927168659509592	KS	71	21532
O95819	Q92616_S786	Q92616	2.035010384700501	KS	294	21533
O95819	Q92619_S14	Q92619	-1.6634825328898444	KS	294	21542
Q13177	Q92619_S577	Q92619	-2.0275941749438893	KS	204	21545
P36507	Q92619_S582	Q92619	1.1331593202460226	KS	67	21547
P42345	Q92620_S1194	Q92620	-1.6909543440059327	KS	71	21551
P49137	Q92620_S159	Q92620	2.169201713032453	KS	197	21552
P50750	Q92620_T117	Q92620	2.55232609065866	KS	30	21554
Q92630	Q92622_S266	Q92622	-1.671865661992653	KS	232	21556
P53355	Q92625_S628	Q92625	-2.2751168299985984	KS	237	21565
P78362	Q92625_S661	Q92625	-2.378863502876417	KS	261	21570
Q14164	Q92625_S677	Q92625	1.3470100432943752	KS	103	21572
O14757	Q92625_T636	Q92625	1.498068278918689	KS	10	21575
O75116	Q92685_S11	Q92685	-4.162549763589546	KS	300	21592
Q13315	Q92692_T447	Q92692	2.272633729583749	KS	12	21598
Q13873	Q92729_S847	Q92729	2.011821142589529	KS	137	21600
Q8N4C8	Q92729_S848	Q92729	1.773740553172873	KS	110	21601
O94921	Q92729_S853	Q92729	1.5625983924075335	KS	27	21602
Q8IU85	Q92733_S157	Q92733	3.78914430461812	KS	239	21603
Q13555	Q92733_S159	Q92733	2.7814659126918766	KS	4	21604
Q8IW41	Q92733_T261	Q92733	2.0169446897871737	KS	46	21608
Q9NZJ5	Q92734_S193	Q92734	1.341538282833998	KS	138	21609
Q9Y572	Q92738_S420	Q92738	-1.290363664839603	KS	91	21613
Q9NZJ5	Q92738_S440	Q92738	-4.025283234811898	KS	138	21615
Q96Q15	Q92738_S805	Q92738	3.8280027471454776	KS	2	21630
P28482	Q92766_S1194	Q92766	2.492266606110123	KS	22	21634
Q13315	Q92766_S1225	Q92766	2.3360201085677077	KS	12	21636
Q9HBH9	Q92766_S1238	Q92766	1.9306330430425491	KS	274	21637
Q9NYV4	Q92766_S1320	Q92766	1.5033699159487863	KS	74	21638
Q7KZI7	Q92766_S36	Q92766	-1.4333918227716858	KS	169	21643
Q6XUX3	Q92766_T1199	Q92766	1.5573615812684594	KS	277	21649
P53350	Q92766_T1204	Q92766	2.246264651684463	KS	140	21650
Q99986	Q92766_T31	Q92766	-1.2417089421763663	KS	121	21652
Q13873	Q92769_S422	Q92769	4.30186707577729	KS	137	21654
Q13315	Q92769_S424	Q92769	2.5911473088467947	KS	12	21655
Q96L34	Q92785_S118	Q92785	-3.3567200046034564	KS	87	21656
Q14164	Q92785_S142	Q92785	2.132284491215433	KS	103	21657
P48730	Q92785_T176	Q92785	1.969616149607834	KS	215	21661
P06493	Q92793_S1763	Q92793	2.1150162949464715	KS	19	21664
P50613	Q92793_S2351	Q92793	-2.2820129155387896	KS	26	21667
Q13315	Q92794_S1054	Q92794	-1.4699875529478683	KS	12	21670
Q9Y2H1	Q92794_S1104	Q92794	1.777869456859987	KS	126	21673
Q13873	Q92794_S1113	Q92794	1.577151772149664	KS	137	21674
O96013	Q92794_S447	Q92794	1.3211493779742811	KS	209	21675
Q16566	Q92794_S448	Q92794	1.844709477854197	KS	207	21676
P36507	Q92794_S450	Q92794	1.4987791028742483	KS	67	21677
Q9Y5S2	Q92794_S941	Q92794	1.2319994250575803	KS	292	21679
P25098	Q92794_T1119	Q92794	2.081324425088365	KS	298	21681
Q9H4A3	Q92794_T449	Q92794	1.3767654539942669	KS	208	21682
P49674	Q92797_S1169	Q92797	-1.1468849900490667	KS	48	21685
Q96PY6	Q92797_S1170	Q92797	-1.8728783866217995	KS	60	21686
Q00536	Q92797_S1243	Q92797	-1.388031012742541	KS	33	21689
Q8IU85	Q92797_S494	Q92797	-2.065227037074921	KS	239	21691
Q14004	Q92797_T1257	Q92797	-1.316567422197103	KS	72	21695
Q13233	Q92841_S671	Q92841	2.3012903588826887	KS	128	21714
O43318	Q92845_S102	Q92845	1.775986956382276	KS	120	21725
P27448	Q92870_S334	Q92870	1.489049575176164	KS	170	21735
Q14164	Q92870_S337	Q92870	1.0314078765179318	KS	103	21736
Q99759	Q92870_S409	Q92870	-1.5755090056703782	KS	272	21737
Q13557	Q92882_S202	Q92882	1.2736719764366369	KS	191	21741
Q13873	Q92882_S213	Q92882	-1.495053314476399	KS	137	21742
P49759	Q92888_S798	Q92888	-1.4844561768839473	KS	144	21745
Q13177	Q92888_T797	Q92888	-3.1453213505943145	KS	204	21749
P37173	Q92900_T1111	Q92900	1.941512447104916	KS	134	21757
Q96RG2	Q92903_T36	Q92903	-1.0980001529336327	KS	125	21763
Q99986	Q92908_S40	Q92908	1.3253795689602104	KS	121	21767
Q99986	Q92945_S131	Q92945	-1.1378620698326891	KS	121	21794
Q99986	Q92945_S132	Q92945	-1.1841471008271558	KS	121	21795
Q2M2I8	Q92945_S181	Q92945	-2.7792506055230337	KS	3	21796
Q96Q15	Q92945_S274	Q92945	1.3878815190253615	KS	2	21798
O75385	Q92945_T277	Q92945	1.6470388727953598	KS	56	21803
Q13131	Q92974_S151	Q92974	-1.2555317971545588	KS	195	21810
Q13315	Q92974_S645	Q92974	-1.708545383011863	KS	12	21814
Q9NYV4	Q92974_S956	Q92974	4.762086308436036	KS	74	21820
Q8TDX7	Q92974_T700	Q92974	1.1849785599486644	KS	276	21825
P78527	Q92993_S199	Q92993	1.4674028505957253	KS	166	21827
P33981	Q92993_S203	Q92993	1.921415271431222	KS	135	21829
Q13043	Q92994_S566	Q92994	1.4408880598825655	KS	180	21834
Q13233	Q92997_S112	Q92997	-3.2705195667248628	KS	128	21835
O95835	Q92997_S116	Q92997	-2.4091639065955217	KS	129	21836
Q8IWQ3	Q92997_S125	Q92997	-3.6305129382874153	KS	172	21837
P36507	Q92997_S48	Q92997	1.2638716854465155	KS	67	21839
Q96L34	Q92997_S601	Q92997	-1.5818810953009486	KS	87	21840
P51956	Q92997_T106	Q92997	-2.806639621962173	KS	44	21842
P53350	Q92997_T133	Q92997	-2.126587994434161	KS	140	21843
Q9NSY1	Q93008_S1600	Q93008	3.0822924760376478	KS	0	21845
P37173	Q93008_S2547	Q93008	1.2531532887032135	KS	134	21849
Q9Y2H1	Q93008_T2551	Q93008	1.6998102806108832	KS	126	21851
P49137	Q93009_S18	Q93009	1.3699862379268026	KS	197	21852
Q86UE8	Q93052_S11	Q93052	-1.569242625075585	KS	76	21854
P49840	Q93074_S635	Q93074	1.442992682162668	KS	186	21863
O14757	Q93100_S701	Q93100	-3.0214509562588656	KS	10	21867
Q96SB4	Q93100_T702	Q93100	-1.832115756288481	KS	260	21869
Q9Y5S2	Q969E4_T114	Q969E4	-1.2471904711610655	KS	292	21875
Q8TDX7	Q969G3_S353	Q969G3	-2.207724507662359	KS	276	21881
P48730	Q969G3_S362	Q969G3	-1.6352319139468836	KS	215	21882
P48729	Q969G3_T361	Q969G3	-1.7562899836485624	KS	213	21886
Q00537	Q969G5_T205	Q969G5	1.467876176482454	KS	73	21888
Q96RR4	Q969H4_S300	Q969H4	-3.370203708621593	KS	43	21889
Q86UE8	Q969L2_S2	Q969L2	2.25593734902297	KS	76	21894
Q9HCP0	Q969R8_S220	Q969R8	-1.8735966632914547	KS	130	21897
Q9Y2H1	Q969S2_S67	Q969S2	1.5811021363988171	KS	126	21898
Q13523	Q969S2_S68	Q969S2	2.157858238375169	KS	28	21899
Q2M2I8	Q969S2_T70	Q969S2	1.397194043066584	KS	3	21900
Q96S44	Q969S8_S371	Q969S8	-1.0689257625062183	KS	77	21904
Q8TDX7	Q969T4_S16	Q969T4	-1.062325231821367	KS	276	21908
O14976	Q969T4_S17	Q969T4	1.119835626746136	KS	1	21909
Q13557	Q969T4_S19	Q969T4	1.0978662678294686	KS	191	21910
Q96S44	Q969T4_S20	Q969T4	1.1199048047519664	KS	77	21911
Q9Y2H1	Q969T4_S8	Q969T4	1.1307901686441024	KS	126	21912
Q9Y6M4	Q969U6_S284	Q969U6	1.5292635007912327	KS	14	21914
Q9HCP0	Q969V6_S310	Q969V6	1.3986030774612477	KS	130	21918
Q9BZL6	Q969V6_S312	Q969V6	1.3606718653450507	KS	179	21919
Q96PY6	Q969V6_S449	Q969V6	1.4272734940760223	KS	60	21924
Q9H4A3	Q969V6_T447	Q969V6	1.6134268484271337	KS	208	21931
